,BCH_adj_svi,WBNB_adj_svi,ETH_adj_svi,XLM_adj_svi,C98_adj_svi,JASMY_adj_svi,AVAX_adj_svi,SHIB_adj_svi,KRW_adj_svi,XRP_adj_svi,DYDX_adj_svi,ZEC_adj_svi,SNX_adj_svi,CHZ_adj_svi,BCV_adj_svi,QTUM_adj_svi,ENJ_adj_svi,BTC_adj_svi,DOGE_adj_svi,LTC_adj_svi,CRV_adj_svi,ALGO_adj_svi,SXP_adj_svi,BTG_adj_svi,KNC_adj_svi,PEOPLE_adj_svi,DOT_adj_svi,MANA_adj_svi,RUNE_adj_svi,GALA_adj_svi,NEO_adj_svi,ZIL_adj_svi,XTZ_adj_svi,THETA_adj_svi,LINK_adj_svi,WIN_adj_svi,SUSHI_adj_svi,WBTC_adj_svi,BNB_adj_svi,TRX_adj_svi,KAVA_adj_svi,MATIC_adj_svi,OMG_adj_svi,BETA_adj_svi,BAT_adj_svi,ALICE_adj_svi,FIL_adj_svi,ADA_adj_svi,POWR_adj_svi,AXS_adj_svi,WAVES_adj_svi,EOS_adj_svi,LRC_adj_svi,FTM_adj_svi,KSM_adj_svi,MIR1_adj_svi,KLAY_adj_svi,ATOM_adj_svi,UNI1_adj_svi,CAKE_adj_svi,SUN_adj_svi,VET_adj_svi,SOL_adj_svi,REQ_adj_svi,ANC1_adj_svi,ENS_adj_svi,ETC_adj_svi,WETH_adj_svi,NEAR_adj_svi,ZRX_adj_svi,RSR_adj_svi,LUNA1_adj_svi,MKR_adj_svi,TRY_adj_svi,DASH_adj_svi,SAND_adj_svi,XMR_adj_svi,AAVE_adj_svi,JST_adj_svi,DAR_adj_svi,REP_adj_svi,ICP_adj_svi
2015-01-11,0.0,0.0,3.2662100796545817,12.768444119795472,0.0,0.0,0.0,0.0,18.81320636292974,15.843279892647786,0.0,0.0,0.0,0.0,0.0,39.55953545973378,0.0,20.41525423728814,1.4204545454545454,0.0,1.875,0.0,0.0,8.057142857142857,0.0,10.604152964389739,13.585605135856053,1.5151515151515151,4.638176638176638,1.2935050698821595,9.076026301281448,0.0,0.0,0.0,13.444509081507336,24.822188728628134,6.968102181970291,0.0,0.0,25.934366453965357,5.06268081002893,10.049999999999999,5.662928497574167,2.725546058879392,7.801653806797754,16.7531504818384,14.429109159347552,8.655431397691885,0.0,0.0,5.513513513513512,5.7337315130538515,0.0,0.0,0.0,0.0,0.0,1.9579317451657876,3.0964095048675806,29.11763980364587,3.5472972972972974,10.645862137072882,11.627906976744185,0.0,0.0,0.0,4.193991154491384,0.0,14.99286870918274,0.0,2.5240384615384617,3.3142647918360217,0.0,4.049119470772093,7.118149516436454,7.1752577319587605,22.506112294648347,0.0,7.656250000000001,0.0,0.0,0.0
2015-01-12,0.0,0.0,0.0,12.49028487947407,0.0,0.0,0.0,13.366810138689623,26.893644967807095,18.825813087082423,0.0,0.0,0.0,0.0,0.0,60.236561809278285,0.0,17.41851967034676,1.2073863636363635,0.0,0.0,0.0,0.0,6.968339768339768,0.0,15.293788863271152,17.96645417966454,1.2396694214876034,5.797720797720798,2.2048381872991354,8.847209888178046,1.880597014925373,0.0,2.7089947089947093,13.164254353595606,32.630803096119266,10.942877710439019,0.0,0.0,19.325432999088424,0.0,14.446874999999999,23.984167754431766,2.336182336182336,0.8358914792997594,27.2238695329874,10.022232494662,4.9125421446359345,0.0,0.0,4.725868725868725,5.390840230107164,0.0,0.0,0.0,0.0,0.0,1.4439746620597684,7.333601458896902,30.827104763314335,0.0,18.038821954484604,5.03875968992248,0.0,0.0,0.35373134328358213,4.793132747990152,0.0,7.7501378870801165,0.0,0.0,4.447236237171004,0.0,8.618696363343185,12.520883827093678,5.2472887936805455,5.797792279642962,0.0,12.95673076923077,0.0,1.3094489838675885,0.7211871850584809
2015-01-13,0.0,0.0,5.487232933819699,11.933966398831263,0.0,0.0,0.0,0.0,31.158320898159037,16.638622077830355,0.0,0.0,7.169117647058823,0.0,0.0,55.06730522189216,0.0,25.09765199813404,1.260653409090909,3.8502189340178163,0.0,0.0,0.0,8.057142857142857,0.0,13.53517540119062,23.807586238075864,4.958677685950414,3.865147198480532,0.6467525349410798,6.330229344040615,0.0,0.0,0.0,17.08782054435984,33.34067712952755,5.565240230746034,0.0,0.0,20.206624126405348,0.0,2.9312499999999995,28.314642487870834,3.1927825261158596,3.204250670649077,32.4592290585619,10.022232494662,4.9125421446359345,1.7825537294563845,6.212664277180406,9.18918918918919,1.9619274006402836,0.0,0.0,0.0,2.932551319648094,0.0,0.4650087894768745,1.3037513704705603,35.385677989096905,3.990709459459459,17.743103561788136,6.589147286821705,0.0,0.0,0.0,8.216798996554548,0.0,0.8223084050689108,0.0,0.0,3.961677046313154,0.0,11.023736833117443,3.722145092594771,5.1508903467666345,12.162866571073584,0.0,12.662259615384617,2.6568825910931175,2.5665200083804733,0.0
2015-01-14,0.0,0.0,0.0,12.49028487947407,0.0,0.0,0.0,0.0,33.851800433118164,19.223484179673704,0.0,0.0,0.0,0.0,0.0,53.774991075045634,0.0,38.39566163893641,1.083096590909091,2.823493884946399,0.0,0.0,0.0,4.6818532818532805,0.0,14.121379888550797,31.10900131109001,6.336088154269973,5.990978157644824,1.3523007548768031,8.389577061971238,0.0,0.0,0.9312169312169312,12.323490169860413,41.85916553042696,8.604774458398593,0.0,2.846140967687929,22.850197508356125,0.0,11.934375,19.653693020992698,5.684710351377019,3.0649354240991173,20.41790214974055,10.494397851592593,2.5732363614759657,0.0,0.0,4.725868725868725,2.7620070608492227,0.0,0.0,0.0,0.0,0.0,0.7342244044371704,4.074223032720501,41.65371617454795,2.039695945945946,27.797528913468078,13.565891472868216,0.0,8.781362007168457,0.36268656716417913,8.559165621410985,0.0,23.180303551559625,0.0,0.0,2.504999473739607,2.7823240589198037,8.85920041032061,6.03760265430501,6.7896639443031175,24.097380867506,0.0,4.417067307692308,2.7834008097165994,1.3094489838675885,0.0
2015-01-15,0.8397617420173812,0.0,0.0,11.099488677867058,0.0,0.0,0.0,0.0,35.422996828510975,16.43978653153471,0.0,3.124234256309728,0.0,0.0,0.0,58.944247662431756,0.0,40.83050847457628,1.4914772727272727,1.2834063113392722,0.0,0.0,0.0,9.363706563706561,0.0,18.811015787432204,17.96645417966454,13.774104683195592,5.990978157644824,1.3229029123794813,7.016678583350823,0.0,0.0,0.0,15.126037448977723,56.05664619859264,9.072395108806678,0.0,0.0,21.087815253722273,4.429845708775313,0.0,4.996701615506618,3.270655270655271,4.3187726430487565,24.60618977020015,6.717074996147833,4.9125421446359345,1.8204804045512013,0.0,21.266409266409266,1.6190361176935957,0.0,0.0,0.0,2.932551319648094,0.0,0.4894829362914469,3.9112541114116812,18.29102839241224,5.054898648648648,24.24890820111045,5.03875968992248,2.9081844619858748,0.0,0.0,4.793132747990152,0.0,2.3968151055260027,0.0,0.0,3.3142647918360217,0.0,6.935168034501205,14.681977551356566,5.2472887936805455,19.32357514893304,6.7471886713869225,2.061298076923077,0.0,0.0,0.7512366511025843
2015-01-16,0.0,0.0,0.0,12.212125639152667,0.0,0.0,0.0,0.0,41.93223903799552,18.030470901899854,0.0,3.2467532467532463,0.0,0.0,0.0,42.790320826850106,0.0,31.65300886331831,1.5447443181818181,2.823493884946399,0.0,0.0,0.0,9.69034749034749,0.0,16.173095594311413,16.506171165061712,5.234159779614325,6.184235517568851,2.087246817309848,7.931944235764433,0.0,0.0,0.9312169312169312,16.807565816448108,48.248031831101514,9.773826084418806,0.0,0.0,23.73138863567305,0.0,3.1406249999999996,24.983508077533088,3.3485280151946824,0.6965762327497994,19.632598220904374,9.07790178080081,12.866181807379828,0.0,0.0,2.3629343629343627,4.247869286951537,0.0,0.0,2.7914438502673797,0.0,0.0,1.5173971025034851,2.770471662249941,32.5365697229828,6.296452702702703,18.92597713257401,8.720930232558139,0.0,0.0,0.0,2.482158030209186,13.752247963609435,7.120335206897281,0.0,0.0,1.0483219011660587,0.0,12.707265161959421,9.74233475304139,5.536484134422278,15.345403716788898,0.0,13.545673076923078,0.0,0.0,0.0
2015-01-17,0.9959964847182892,0.0,0.0,8.317896274653032,0.0,0.0,0.0,0.0,23.5267955491082,14.451431068578287,0.0,0.0,0.0,0.0,0.0,33.097964725501114,0.0,29.218162027678435,1.0298295454545454,0.0,0.0,0.0,0.0,4.1374517374517366,0.0,2.9834946287074446,21.25209096252091,7.300275482093664,11.595441595441596,0.7937417474276888,9.533659127488253,0.0,4.437079540957657,0.0,12.323490169860413,50.37765393132637,17.723377141356263,0.0,0.0,29.899726526891513,5.153085824493732,10.259374999999999,11.325856995148333,2.725546058879392,2.368359191349318,15.444310600444775,13.79955535010676,5.848264457899922,0.0,0.0,8.4015444015444,7.33389083347173,0.0,0.0,0.0,3.519061583577713,0.0,1.1502849002849,6.355787931043983,25.69870988430893,3.5472972972972974,7.0972414247152535,11.821705426356587,3.406730369754882,0.0,0.0,5.734640966345361,0.0,15.62267138936558,3.3355795148247975,0.0,2.504999473739607,0.0,10.302224692185165,9.896698590488741,3.6085151961440625,22.903929437862757,0.0,10.306490384615387,0.0,1.571338780641106,0.0
2015-01-18,0.0,0.0,0.0,11.950328707085465,0.0,0.0,0.0,0.0,19.991603659474354,14.96927749134826,0.0,0.0,0.0,0.0,0.0,37.498376187548175,0.0,16.548728813559325,1.2851731601731602,5.492979012532085,0.0,0.0,1.8626847290640391,7.37142857142857,0.0,10.45945692004134,12.726615127266152,0.9569377990430622,6.455840455840455,1.3812003288572212,13.52344390807998,0.0,5.802334784329243,2.582010582010582,11.634671320535196,21.130843754905058,6.58550346800004,0.0,3.4321111669177973,27.64357338195077,7.473481195756991,7.799999999999999,6.8718682891911245,3.0246913580246915,9.001908238612794,16.160118606375093,10.790464240903388,10.029309397325518,0.0,4.271206690561529,6.27027027027027,6.859643188401185,0.0,0.5086071987480438,0.0,0.0,0.0,2.3034491119597504,3.4167277295090552,22.944571893731958,5.4523273273273265,8.433734939759036,12.164579606440071,0.0,0.0,0.30447761194029854,2.935793808143968,0.0,14.99286870918274,2.324797843665768,0.0,5.325867153961396,0.0,4.484073598284459,7.9652681365743465,7.082474226804123,30.84456899386626,0.0,7.765625000000001,1.5814777327935223,3.9807249109574694,0.0
2015-01-19,0.0,0.0,0.0,11.311799604482532,0.0,0.0,0.0,0.0,28.79456640963064,15.345098523907055,0.0,3.0629747610879687,0.0,0.0,0.0,39.13133687854029,0.0,17.963150079675504,1.1994949494949494,11.809904876943984,0.0,0.0,0.0,6.301382488479263,0.0,47.88242333730596,11.96306845296402,0.7829491083079599,3.5865780310224755,0.4708637484740526,36.94270875892251,0.0,9.772353320975569,1.1102645502645503,10.621702424468698,15.853166941192265,8.228938853008625,0.0,4.368141485168105,23.092470807830875,0.0,4.457142857142856,2.483112070884187,4.061728395061729,6.196118657746469,21.23901302552155,28.300090857958722,8.40293490046192,0.0,0.0,13.436293436293436,4.849319733288266,0.0,0.0,0.0,2.932551319648094,0.0,2.453674054044082,1.366691091803622,19.695588783250955,5.276445800639349,11.713520749665326,10.33989266547406,0.0,0.0,0.0,2.490976564485791,0.0,6.545640261230442,0.0,9.85576923076923,3.5223615879179575,5.482815057283143,7.434197245759637,6.636168232564896,5.877559666713741,85.49194760858879,0.0,7.9875,0.0,0.0,0.0
2015-01-20,0.0,0.0,6.242090374450979,13.546651463592795,0.0,0.0,0.0,0.0,30.231784817819417,16.472561621583445,0.0,0.0,0.0,0.0,0.0,46.751820103170175,0.0,17.397381573229033,1.3023088023088023,4.485932860234536,0.0,0.0,0.0,16.52626728110599,0.0,18.77567167943348,12.21758401106473,3.1317964332318398,9.145773979107313,0.706295622711079,21.585813774763473,0.0,0.0,0.0,10.874944648485322,12.438199591142814,6.220295604664799,0.0,0.0,21.437524417241825,0.0,2.228571428571428,0.8084550928460145,4.148148148148149,5.354381783486571,17.54527162977867,12.516765456669408,11.384621478045183,0.0,0.0,2.6872586872586877,7.613514484068531,0.0,0.0,2.7272727272727275,0.0,0.0,2.453674054044082,0.4100073275410866,22.40307470865179,2.6382229003196747,4.685408299866131,18.246869409660107,0.0,8.60215053763441,0.2815599422243621,4.981953128971582,0.0,8.002058959153253,0.0,9.975961538461538,6.227619936983117,0.0,10.97434562272985,10.918823478817572,5.977969213387939,63.469869659372236,6.7471886713869225,4.8812500000000005,0.0,6.8633188119956365,0.0
2015-01-21,0.0,0.0,0.0,14.504445117497195,0.0,0.0,0.0,0.0,32.92656933317338,17.975845751818632,0.0,0.0,0.0,0.0,0.0,48.929101024493,0.0,15.841518180501232,0.9595959595959597,2.4718405556394383,0.0,0.0,0.0,5.112442396313364,0.0,18.77567167943348,13.744677359668996,2.3488473249238795,7.3524849635960745,1.1771593711851318,21.201891400159496,0.0,0.0,1.1102645502645503,12.141155768568442,12.748651168420036,3.481236629650495,0.0,1.4709047858219129,21.851261014889083,6.405841024934563,4.457142857142856,3.349313956076346,5.703703703703704,16.858119065038505,20.315577676585832,12.763379916064551,5.6923107390225915,1.8204804045512013,0.0,8.061776061776062,5.854481460844727,7.051282051282051,0.0,0.0,2.932551319648094,0.0,0.5007498069477718,0.4100073275410866,20.23708596833112,1.3484250379411669,21.5528781793842,10.33989266547406,2.9081844619858748,0.0,0.261916225324988,2.490976564485791,0.0,8.002058959153253,0.0,0.0,12.990765809646016,0.0,9.007596524413064,16.087545327743218,10.295579720378479,44.710321776706294,0.0,11.537500000000001,0.0,13.726637623991273,0.7512366511025843
2015-01-22,0.8397617420173812,0.0,0.0,14.504445117497195,0.0,0.0,0.0,0.0,20.710212863568746,16.284651105304047,0.0,0.0,0.0,0.0,0.0,47.29614033350088,0.0,22.206413878024048,0.9424603174603174,11.90145452715285,0.0,0.0,0.0,5.112442396313364,0.0,55.01060741678494,13.490161801568284,3.9147455415398,16.318930041152267,0.2354318742370263,20.05012427634757,0.0,4.886176660487784,0.0,10.874944648485322,14.611360632083375,4.0290484246533556,0.0,0.0,20.610051221947305,0.0,6.685714285714285,4.966224141768374,4.061728395061729,10.965960945219221,16.390977443609025,13.749837753645133,0.0,1.8204804045512013,0.0,5.374517374517375,3.09028671006446,0.0,0.0,0.0,0.0,0.0,3.9058484941926195,0.5466764367214488,28.901040929613803,3.2831218315089274,9.605087014725568,7.906976744186046,0.0,0.0,0.0,2.490976564485791,0.0,2.758951646631135,0.0,0.0,9.158316481803705,0.0,9.990971073571457,8.851334739247314,4.471826013274962,39.8165266768804,0.0,4.8812500000000005,0.0,0.0,0.7211871850584809
2015-01-23,0.0,0.0,3.2662100796545817,13.865916014894264,0.0,0.0,0.0,0.0,25.20152038915868,17.22420368670104,0.0,0.0,7.8781512605042,0.0,0.0,32.05517388424111,0.0,17.963150079675504,0.9424603174603174,7.415521666918316,0.0,0.0,0.0,7.847004608294932,0.0,19.369687019390057,15.780801824474686,3.3057851239669414,5.738524849635961,0.9731184135130423,18.898357152535645,0.0,5.19156270176827,0.0,9.608733528402201,8.402329086538915,11.33320569135817,0.0,0.0,21.851261014889083,0.0,2.228571428571428,1.732403770384317,4.753086419753086,21.62796135251126,23.77846023509478,12.023536537879115,5.963373155166524,1.8963337547408345,0.0,22.393822393822393,5.603191028955611,0.0,0.0,2.823529411764706,0.0,0.0,3.054573822381408,0.2733382183607244,19.154091598170787,3.4590033581969064,17.336010709504684,18.855098389982107,0.0,0.0,0.0,5.159880026434853,0.0,0.42868172995463766,2.0611609747964543,0.0,6.453058132738547,0.0,7.0408474260962794,9.146690273471638,4.170597373252366,41.447791710155705,0.0,3.328125,0.0,0.0,0.0
